filename,caption
road_roller (258).jpg,"A well-maintained yellow smooth drum road roller with an enclosed cab, used for compacting asphalt surfaces, is parked on a gravel shoulder during the day, with no people nearby."
train (224).jpg,A blue-and-silver locomotive is on the tracks while people walk on the overpass in daytime.
uv (434).jpg,Smiling woman in shorts and a jacket stands beside a red golf cart that carries a set of golf clubs on a dirt path.
m4_ppe (396).jpg,A man is aiming a gun while wearing orange earmuffs.
crane_truck (478).jpg,A white Hyundai truck featuring a red crane is parked on a dirt lot during the daytime.
excavator (497).jpg,An orange excavator sits on the dirt ground next to a yellow bulldozer and a white truck on the right with a building frame in the background where an adult male in orange clothes stands on the roof under a cloudy daytime sky.
uv (312).jpg,A long line of identical tan and white golf carts is neatly parked side-by-side on a paved area under bright sunlight.
sports_car (267).jpg,"A bright yellow Ginetta G15 coupe is parked on dark pavement under a shelter during the daytime, with another dark car partially visible and a green fence in the background."
dog (25).jpg,A dog is standing behind a fence.
fighting_person (13).jpg,"During the day, an adult woman wearing a blue outfit and white shorts stands with her arm extended toward another adult woman wearing a black outfit and blue shorts, who is standing and kicking toward the woman in blue as they fight each other."
bicycle (284).png,A street with a yellow line and a brick wall with a sign on it.
jeep (325).jpg,"A bright yellow Jeep with withe roof drives dusty ground, two motorcycle follow behind, long line of park other Jeeps , steep green mountains background during the daytime."
dump_truck (130).jpg,A large yellow articulated dump truck rests on brown dirt with a white background.
suitcase (298).jpg,"In broad daylight, a carrier cart is piled high with many bags, and a large green carrier is in front of a woman."
stealing_person (385).jpg,A person with blue hair sprays a colorful mural on a wall from a ladder while wearing a tool belt and a patterned sweatshirt.
m2_ppe (30).jpg,Three men in blue helmets and gray work clothes are touring the interior of the building at an outdoor construction site during the day.
m3_ppe (449).jpg,Construction workers pouring concrete into a roadside form while others supervise.
fuel_truck (4).jpg,"A blue fuel truck with a trailer and a white fuel truck with a trailer are positioned on a road, with both trailers featuring yellow, white, and green stripes as a man in a white shirt walks nearby during the daytime."
helicopter (408).jpg,"A small helicopter with a three-blade propeller, a two-blade tail rotor, and skid landing gear, with a yellow and blue stripe drawn in the middle on a gray background, lands with its doors open against a clear sky and snowy mountains."
stealing_person (445).jpg,A person wearing a black beanie and shirt reaches into a car to grab a gray backpack from the passenger seat.
quad (195).jpg,"A rider wearing a white helmet and a black jacket speeds on a green all-terrain vehicle through a muddy puddle, creating a spray of mud against a backdrop of rocky hills under a cloudy sky during the daytime."
road_roller (417).jpg,"A used orange Hamm tamping foot road roller with an open canopy, designed for compacting cohesive soils, is parked on a paved lot during the day."
bulldozer (249).jpg,This is the rear view of a parked yellow bulldozer on a cloudy day.
pickpocketing_person (420).jpg,"Outside in daytime, a black-gloved hand steals a wallet from another adult’s coat pocket."
fighting_person (313).jpg,"During the daytime, adult men wearing blue tops and an adult man wearing a yellow top stand while swinging wooden sticks at each other during a fight. "
motorbike (277).jpg,"A black, muddy motorbike is parked on a dirt path in a foggy forest during the daytime."
license_plate (185).jpg,A blue vehicle is parked outdoors in snowy daytime conditions with a white license plate displaying 41루 4073 while snow covers the upper bumper and grille area.
concrete_truck (296).jpg,A large cement truck is driving down the road with a cement mixer on the back.
m7_ppe (344).jpg,"A man with a mustache, wearing a grey t-shirt and black gloves, looks down while protected by safety goggles and a black hard hat with an attached face shield."
m3_ppe (323).jpg,A diverse group of workers in safety vests and helmets stand together outdoors.
forklift (287).jpg,An adult male operates a yellow CAT forklift as another adult male stands nearby and a third adult male moves equipment in a warehouse area during the daytime. 
excavator (491).jpg,A black and white HIDROMEK excavator sits on a stone ground with a river flowing into the sea in the foreground and the sea in the background under a cloudy daytime sky.
tractor (124).jpg,A vibrant green John Deere tractor with a yellow canopy sits in the foreground between a red tractor and other agricultural vehicles.
traffic_accident (185).jpg,"During the day, a black vehicle overturned on the grass, debris scattered on the side, and several vehicles and three people stood in the back."
m11_ppe (176).jpg,"Two mannequins wear full-body safety harnesses with orange and blue straps, black padding, and metal D-rings, with the mannequin on the right showing the front view and the one on the left showing the back view."
smoke (359).jpg,A large amount of smoke billows from a fire in a wooded area on a sunny daytime.
traffic_accident (415).jpg,A white car is flipped upside down in the middle of a highway under streetlights at night.
tractor (352).jpg,"A man drives a blue New Holland tractor with a black front bumper and large, black tires with white rims on a grassy field under a clear sky."
car (426).png,"At night, a busy street is illuminated with neon signs and streetlights, showing parked cars, buses, and shops along the sidewalk."
pickup_truck (248).jpg,"In the center of a wide road, a silver pickup truck with a blue-striped canvas in its bed and taillights on faces away, while near it, a black-haired man in a dark purple shirt on a white motorcycle also faces away."
sitting_person (200).jpg,"Four people are in various states of repose around a meeting room, with two resting their heads on a table, one reclining in a chair with arms behind her head, and another sitting in an office chair facing away from the camera."
m6_ppe (405).jpg,"A person wearing a light blue face shield that covers the shoulders and arms with a clear opening for the face, a white mask underneath, a full light blue protective suit, blue plastic covering the feet, and light blue gloves stands."
fire (267).png,"A large fire rages on a hillside during daytime, with firefighters in the distance attending to the scene near emergency vehicles."
limousine (251).jpg,A bride and a photographer are posing near a white Cadillac Escalade stretch limousine in front of a luxurious mansion during the daytime .
jeep (262).jpg,"A black Jeep with withe roof  and number plate KT 1714 EF drives dusty ground, many adult people walk and stand,  long line of park other Jeeps , steep green mountains background during the daytime."
truck (338).jpg,A large blue Hino box truck with the license plate 49C-033.91 is stopped on a daytime street as several uniformed officers examine a fallen motorcycle in front of it.
truck (270).jpg,"A forklift and a white pickup truck are parked directly in front of a construction site, where the building behind them is fully wrapped in protective mesh and scaffolding."
motorbike (145).jpg,A red motorbike is parked on a grassy bank in front of a large waterfall during the daytime.
m3_ppe (149).jpg,Workers in safety vests clap and smile during a meeting in a warehouse.
ship (225).jpeg,A medium-sized white sailboat moves across the water in daytime with several adults wearing life jackets actively adjusting the sails.
jeep (240).jpg,"Two red Toyota's Jeep stops side by side, several people walk around near the red Jeep behind two red jeeps side by side, steep green mountains background during the daytime."
truck (430).jpg,A white Isuzu truck with a dark green tarp-covered cargo bed is parked on a residential street lined with house buildings.
convertible (423).jpg,"Two people stand silhouetted against a fading sunset sky, rising from the open top of a white convertible as one of them points toward the distant horizon, their figures framed by soft clouds and the last warm light of the evening."
cat (308).jpg,A striped gray cat is drinking water from a clear bowl.
rickshaw (283).jpg,"A green and yellow auto-rickshaw, carrying an adult male driver and an adult female passenger, travels along a street past illuminated buildings and blurred traffic at night time."
tractor (339).jpg,"A man operates a white and red Eicher tractor with large rear wheels and smaller front wheels on a grassy area next to a body of water, with a rocky hill in the background."
sports_car (193).jpg,"A red Opel touring race car, displaying 'Vodafone', 'TV Today', 'Dunlop', and 'Blaupunkt' sponsor logos, speeds with a helmeted driver around a race track corner during daytime."
fallen_person (395).jpg,"A soccer player in a red jersey and white shorts lies on a green field, clutching their head in apparent pain or distress."
quad (135).jpg,"A rider wearing a colorful helmet and racing gear maneuvers a mud-splattered white and blue sport all-terrain vehicle around a dirt track corner, kicking up loose soil with spectators standing behind a fence in the background during the daytime."
airplane (182).jpg,"A set of mobile metal stairs with yellow handrails leads to the open door of a white airplane's cockpit section, which rests on a paved concrete surface under the sun, while the jet engine of another airplane is visible in the background along with a person in a safety vest."
police_car (351).jpg,A car accident scene with a police car and a car that has been hit.
m8_ppe (72).jpg,"Three young men wear orange, yellow, and green safety vests posing together in the daytime."
tractor (355).jpg,"A blue New Holland 3630 TX tractor with a black grill and bumper sits on grassy ground, with a person visible in the driver's seat and another tractor partially visible behind it."
suitcase (149).jpg,"At the airport entrance, various people are placing bags of various sizes on the ground, holding them in their hands, or wearing them on their backs."
walking_person (186).png,A man wearing a white t-shirt and beige shorts walks a small dog on a leash along a brick-paved path lined with trees.
fighting_person (254).jpg,An adult woman wearing a gray top points her finger aggressively at an adult man wearing a white top during a confrontation. 
m6_ppe (197).jpg,A man wearing a blue safety helmet and a dark blue safety harness stands with his back turned.
uv (345).jpg,"Dark green golf cart carrying two passengers drives directly toward the camera across a wide, rolling green fairway."
excavator (450).jpg,"A yellow CASE excavator sits on dirt ground with an adult male in a fluorescent outfit operating it, under a slightly cloudy daytime sky."
motorbike (143).jpg,An adult woman wearing a white helmet rides a light green motorbike on a road next to dense bushes during the daytime.
dump_truck (430).jpg,"A large yellow articulated dump truck, branded ""Mick George"", operates on a muddy construction site next to a large pile of dirt."
m4_ppe (160).jpg,An adult male is hammering wood while wearing a yellow helmet and gloves.
m10_ppe (256).jpg,"An adult male joyfully laughs while adjusting his yellow and blue safety harness, wearing a white hard hat and clear safety glasses in the daytime."
m3_ppe (351).jpg,Two warehouse workers wearing safety vests discuss tasks with a tablet and scanner.
m8_ppe (357).jpg,Adults in white gloves with yellow cuffs pause indoors during the day.
rickshaw (277).jpg,"A white tuk-tuk travels along a paved road carrying an adult male driver who waves and two female passengers, an adult and a child, during the daytime."
m6_ppe (19).jpg,"An adult man wearing a green gas mask, clear safety glasses, and a yellow safety helmet stares straight ahead."
smoke (343).jpg,"A large amount of smoke billows from a wildfire in a hilly, forested area with a lake in the background during daytime."
smoke (283).jpg,A large amount of smoke billows into the clear blue sky from a distant wildfire on a sunny daytime as a large metal tower stands in the foreground.
walking_person (17).jpg,"Two young men, one wearing a dark grey t-shirt with black shorts and the other in a black t-shirt with beige trousers, walk away side-by-side along a brick pathway shaded by a canopy of green trees."
suv (107).jpg,A silver Hyundai SUV is parked in a narrow alleyway next to a white truck during daytime.
bird (170).jpg,A rooster stands in the grass and extends its neck from the front to the left during the daytime.
ship (145).jpeg,A large front-side cruise ship with many decks and a dark-to-white hull color gradient sits docked near a coastal landscape beneath partially cloudy skies.
m6_ppe (404).jpg,"A man wearing a fluorescent yellow vest holds a clipboard in one hand and a box in the other, looking at the box in a logistics center."
fallen_person (4).jpg,"A construction worker wearing a safety vest and mask lies injured on the floor near a fallen helmet and metal pipe, while another worker in protective gear calls for help and raises a hand to signal an emergency."
truck (115).jpg,A large white Hino 500 freezer truck is parked on wet ground near an industrial building in daylight.
m11_ppe (377).jpg,"An adult is wearing a safety helmet during the day, wearing a mask and gloves, and holding both hands up to head level."
suitcase (62).jpg,"During the day, a woman in her 20s is standing while looking at a mobile phone in one hand and holding a large intact suitcase in the other."
forklift (5).jpg,"A blue truck laden with bricks occupies the left foreground, while a yellow forklift stands in the mid-ground of an industrial yard filled with brick palettes and large buildings under a daytime sky. "
m9_ppe (249).jpg,"The front and back views of a person wearing light blue shoe covers, light blue gloves, a light blue mask, safety goggles, and a white full-body protective suit are shown side by side."
m10_ppe (196).jpg,"A team of adults stands in front of a commercial building during the daytime, all wearing bright yellow safety vests and actively participating in a cleanup, with some holding orange bags and litter grabbers."
bird (333).jpg,A tanager stands on the rim of a metal box and is feeding during the daytime.
excavator (99).jpg,An orange Doosan excavator is on a muddy ground under a very cloudy daytime sky.
bicycle (218).jpg,"A group of bicyclists are racing on a track, with some of them wearing helmets and riding on a curved path."
road_roller (351).jpg,"A used road roller with a smooth drum, designed for compacting soil, is working on a muddy construction site during the day, with an adult male in a blue shirt and jeans standing nearby."
rv (87).jpg,An adult male in a blue cap cleans a tire while standing next to two recreational vehicles and a white vehicle with a blue bicycle in front of it during the daytime. 
police_car (224).jpg,"A white car is parked next to a silver car, and a police car is parked behind them. There are several people standing around the cars, and a yellow tape is wrapped around the cars."
tractor (335).jpg,"A weathered white and red Eicher tractor, featuring a prominent ""EICHER"" logo on its left side, navigates rocky terrain with its large rear wheel on the right."
walking_person (459).png,An adult female wearing a long dark coat and pants walks past a parked white car on a street at night.
truck (150).jpg,A white VM cargo truck with a large black tarp-covered bed is parked on a sandy daytime surface.
m6_ppe (38).jpg,A person wearing a yellow safety helmet and a teal and gray work mask stares straight ahead.
m4_ppe (139).jpg,A young woman is wearing a white face mask.
m5_ppe (290).jpg,"A man in his 20s or 30s, wearing a black short-sleeved shirt, a yellow earmuffs, and yellow face protection gear, is slightly bowing his head with his eyes closed in the daytime."
pickpocketing_person (200).jpg,"Adults in casual outfits - one in a dark long-sleeve top - sit on chairs while one reaches into a small black purse, in daytime."
ship (125).jpg,"A tall ship with two masts and partially unfurled sails approaches the harbor through foggy gray light, with distant vessels and shoreline structures faintly visible in the background."
smoke (360).jpg,A large amount of smoke billows across a mountain range under a bright sky.
jeep (124).jpg,"A black jeep runs down a rainy mountain path, , and a yellow grass that grows on the soil."
bulldozer (452).jpg,A yellow KOMATSU brand bulldozer is parked during the day.
fire (50).png,A large forest fire burns intensely through the trees at night.
smoke (111).jpg,"At night, two adult male firefighters work to extinguish a large amount of smoke and fire emanating from a burning structure, with a hose visible on the ground."
fighting_person (433).jpg,"During the daytime, a person wearing a black top and an adult man wearing a black top with jeans are standing, grabbing each other by the collar and fighting."
quad (211).jpg,"A person wearing dark clothing drives a dark red all-terrain vehicle across a grassy field accompanied by a light-colored dog, with a herd of cattle visible on a distant hill under a clear sky during the golden hour."
helicopter (75).jpg,"A brown military medium helicopter with a five-leaf propeller, tailrotter method, a pair of large wheels in front and two large wheels in the back is landing at a landing with an open door and a view of the cloudy sky."
walking_person (141).jpg,A man wearing a light grey suit stands next to the open door of a white tour bus parked in a large lot filled with other buses during the day.
police_car (464).jpg,A police car is driving down a street with other cars and a truck.
m3_ppe (357).jpg,A worker in a red vest and helmet stands in front of shipping containers.
pickpocketing_person (432).jpg,"During daytime, a dark-jacketed adult reaches into a brown purse of a woman outdoors."
pickup_truck (460).jpg,"Glossy white pickup trucks are lined up facing forward on factory rails where employees open the doors to look inside, while yellow fans hang in a line from the ceiling."
excavator (307).jpg,"A yellow excavator sits on asphalt ground with buildings behind it, a tree on the right, during the daytime."
fire (407).png,A large fire rages through trees with a truck in the foreground during daytime.
m10_ppe (241).jpg,"A silver mannequin stands, modeling a black helmet and a grey and black full-body safety harness, both marked with the brand 'ZERO', against a pure white background."
bulldozer (25).jpg,"During the day, a yellow SDLG brand bulldozer is carrying a load of dirt."
pickpocketing_person (351).jpg,"During daytime in a station, one adult reaches into a woman’s handbag as she wears a maroon top."
dog (440).jpg,A dog is walking along the water.
rickshaw (180).jpg,"An adult male driver wearing a conical hat pedals a green-canopied cycle-rickshaw carrying an adult female passenger in a red dress along a street in front of an old, ochre-colored building adorned with red and green lanterns during the daytime."
m3_ppe (38).jpg,A worker in a yellow hard hat and an orange vest extends his hand forward for a handshake against a white background.
bird (410).jpg,A yellow tit stands on a person's finger and is eating food during the daytime.
helicopter (479).jpg,"A large helicopter with a white front and blue back, a tandem rotor configuration with three-blade propellers in series in the front and back, a pair of large wheels on each side in front and a small wheel on each side in the back, is hovering slightly above the runway, with a white airplane landing behind it."
airplane (487).jpg,"A beige-colored aircraft with the red text ""pepecar.com"" and red dot graphics on the forward fuselage, the registration ""EC-IND"" near the wing, and the red text ""Air Europa"" with a light blue ""e"" logo on the tail sits on a tarmac bordered by green fields and a dark tree line under rolling hills."
airplane (395).jpg,"A white Airbus A319 airliner, featuring the dark blue text 'spirit' on the forward fuselage and a colorful 'S' logo on its deep blue tail, descends for landing with its gear down over a line of trees beneath a cloudy, grey sky."
bird (126).jpg,A brown duck swims in the water during the daytime.
taxi (5).jpg,Three yellow Toyota taxis parked in front of a 7-Eleven display the visible license plate TDQ-5818 while resembling vans as a person walks beside them under cloudy weather during daytime.
motorbike (485).jpg,A young man wearing glasses sits on a black motorbike on a sidewalk near a busy city intersection during the daytime.
crane_truck (104).jpg,Two barges equipped with lattice boom cranes transfer sand in the middle of the river during the daytime.
cat (37).jpg,"A brown, spotted cat is drinking from a yellow-topped white pet fountain on a wooden floor."
limousine (43).jpg,A black limousine is parked between tall buildings with the city skyline reflected along its side.
m10_ppe (448).jpg,"An adult man stands in the foreground with his hands in his pockets, wearing a dark beanie and a grey puffer jacket, while a distant adult figure wearing an orange high-visibility vest stands on a snowy bank by icy water in the background during the evening."
m8_ppe (342).jpg,Adults wear white gloves with yellow cuffs handling objects near jackets indoors during day.
m9_ppe (119).jpg,"In front of an outdoor construction site, five people wearing red safety helmets are standing."
police_car (139).jpg,A police car is waiting on the street with its lights on.
convertible (497).jpg,"A pale blue convertible sits under the bright summer sun with a fluffy white dog perched happily in the backseat, while two women in breezy outfits arrange picnic baskets beside it, the scene framed by open sky, distant mountains, and the soft shimmer of heat on the pavement."
limousine (194).jpg,A large pink Hummer stretch limousine is parked on a snow-covered field under an overcast sky during the daytime .
fire (492).png,"A large fire rages behind suburban houses, producing thick smoke, during the daytime."
walking_person (416).png,"A person wearing a brightly colored padded jacket walks up a narrow, sloping street at night, followed by two others in dark jackets."
pickup_truck (311).jpg,"On the left side of a wide road, a white pickup truck with red warning lights and a red rear end is seen from behind, while in the lane to its right and slightly ahead, the back of a black pickup truck with text stickers on its tailgate is visible."
m3_ppe (123).jpg,A worker in a yellow vest and helmet speaks into a walkie-talkie near containers.
sports_car (326).jpg,"A sleek red AC Cobra convertible sits on a wet, paved road during the daytime, with blurred figures standing in the background near a bridge."
bus (96).jpg,A blue Hino bus with passengers looking out its open windows drives off a ferry ramp onto a sandy shore during the daytime.
car (22).jpg,"Duing the day, a yellow van drives down a shaded city street with multiple vehicles are parked beside."
m6_ppe (158).jpg,"A man wearing sunglasses, a light blue mask, a white safety helmet, and a yellow safety harness stands slightly diagonally, looking straight ahead during the day."
train (41).jpg,"In bright daylight, a yellow freight train passes the platform with no people nearby."
m1_ppe (377).jpg,A worker wearing a yellow safety helmet and gas mask is wearing a harness and looking left with his back turned in an attention position.
ambulance (42).jpg,"An ambulance is parked, the plate isn’t visible, and no people are around."
fuel_truck (450).jpg,"A white fuel truck with a green and white tanker is driving on an open highway, with another tanker truck visible in the distance under a bright blue, cloudy sky during the daytime."
quad (302).jpg,"A helmeted adult, wearing an orange and black jacket, drives a yellow All-Terrain Vehicle across a snow-covered field, kicking up snow behind them under a bright daytime sky."
fuel_truck (32).jpg,Several white fuel trucks are parked in a lot in front of large white storage tanks with mountains visible in the background.
train (117).jpg,A red-and-blue electric passenger train is at the platform while people walk and wait during daylight.
fighting_person (198).jpg,"At night, adult men wearing black tops and striped shirts are fighting, grabbing each other’s bodies. "
m3_ppe (429).jpg,Three workers wearing helmets and safety vests reviewing a document indoors.
ship (408).jpeg,A black-and-white rigid inflatable boat labeled EXPLORER speeds across choppy water carrying four bundled passengers and a Yamaha outboard motor at the stern.
rickshaw (476).jpg,A gray auto-rickshaw is parked on a gravel road under a bright sky during the daytime.
police_car (249).jpg,A white van with a Hyundai logo on the front is parked in a parking lot.
taxi (353).jpg,An orange sedan taxi stops on the roadside under clear daylight with no visible brand or license plate.
helicopter (221).jpg,"A person is in a small blue helicopter with a two-leaf propeller, a two-leaf tail rotor system and a skid landing gear, flying over a city with an ocean view."
sitting_person (212).jpg,Three people sit in chairs in a brightly lit hallway with a curved blue wall and a blank screen on it.
police_car (309).jpg,A blue and red police car with the word Polizei on the hood.
bird (139).jpg,Four brown geese stand on the grass during the daytime.
m11_ppe (86).jpg,A pair of earmuffs with sky blue ear cups and black padding has a padded black headband with a thin silver metal frame.
excavator (91).jpg,"An orange Develon excavator is on dirt ground with a building to its right, a car to its left, a person's shadow in front of it, under a clear daytime sky."
license_plate (119).jpg,A silver Mercedes-Benz SUV displays a white license plate 49라 8639 while parked beside a scooter on a rainy street.
walking_person (214).jpg,"A cyclist wearing a cap and grey clothing rides away on a path under a bridge supported by large white pillars, while a runner wearing a green top jogs in the distance."
walking_person (287).png,"A group of young people walks quickly along a paved park path at night, including a boy wearing a black jersey with white stripes."
sitting_person (341).jpg,"Three people rest their heads on desks or chairs in an office setting, with one person appearing to sleep with a neck pillow."
pickpocketing_person (331).jpg,"In daytime, a person in a dark hoodie takes a wallet from a pink-top adult’s bag."
van (358).jpg,"A yellow van is parked in the left lane, red, black, and navy cars are parked in the right lane, and in the center lane a female marathon runner is waving forward while running, followed by a person in a light-blue outfit and two staff members in green standing nearby."
motorbike (95).jpg,A woman wearing a black helmet and a camouflage uniform stands next to an orange motorbike during the daytime.
dump_truck (468).jpg,An orange excavator loads a yellow dump truck with material in a quarry under a vibrant sunset.
holdingGun_person (467).jpg,"During the day, an adult man wearing a gray short-sleeved shirt, black shorts with 13 on it and slippers is walking with a gun, an adult man wearing a green short-sleeved shirt and black shorts is walking with a gun looking at the floor, and an adult man wearing a green sweatpants jacket and black long pants and sandals is walking."
smoke (141).jpg,A large amount of smoke billows from a building engulfed in flames as an adult male firefighter extinguishes the fire with a hose on a cloudy daytime.
fighting_person (62).jpg,"During the daytime, four young adult men and one young adult woman are surrounding and attacking an adult man with wooden sticks, who is lying on the ground wearing a blue and orange T-shirt, while the attackers, wearing black T-shirts, purple shirts, white shirts, and masks, stand and fight. "
suv (7).jpg,Two adults stand near the entrance of a store while several dark-colored SUVs are parked on the street during daytime.
fire_truck (481).jpg,A red fire truck is parked along the roadside beside a forest in daylight.
car (8).jpg,"In daylight, one white Chevrolet SUV, one black BMW SUV, one unidentified white SUV, and two sedans are parked in the parking lot."
airplane (450).jpg,"A white and dark blue Airbus A320 airliner, featuring the red and blue text 'USA 3000' on the upper forward fuselage and the registration 'N267AY' near the wing, descends for landing with its gear extended, displaying the blue and red 'USA 3000' logo on its white vertical stabilizer against a uniformly overcast sky."
dog (24).jpg,A man and a dog are in the snow.
van (388).jpg,"Water sprays outward from a circular fountain, with a blue car parked on the right and a gray van positioned in the rear left."
rickshaw (379).jpg,"Two light-colored auto-rickshaws are parked on a paved road, one displaying ""ADEV"" on its rear, with no visible passengers, during the daytime."
tractor (153).jpg,"Several tractors, including a stuck silver and red tractor in the foreground, a red tractor with a canopy, a green tractor, and a white tractor with the number 485 visible, navigate a deeply rutted and muddy path with some men standing by."
train (188).jpg,An orange-and-black diesel train sits idle with no people around in daylight.
traffic_accident (89).jpg,"A vehicle and another vehicle collided on the road during the day, and other vehicles visible around, buildings on the left and trees on the right."
dump_truck (491).jpg,A line of large yellow mining trucks sits parked on a dusty road in a quarry under a hazy sky.
m5_ppe (378).jpg,"A man in green clothes, wearing a yellow helmet with face protection, is grinding something with a grinder."
m5_ppe (145).jpg,A person wearing white gloves is working on something.
smoke (439).jpg,A large amount of smoke obscures the daytime view of a metal tower on a forested hillside.
ambulance (91).jpg,A medium ambulance has an unreadable plate and no bodies are visible.
m3_ppe (291).jpg,A worker seen from behind carrying rolled blueprints and a helmet while wearing a red vest.
m9_ppe (160).jpg,"A person wearing white shoe covers, white gloves, a blue mask, and a white full-body protective suit is standing indoors."
traffic_accident (245).jpg,A silver car is overturned off the snowy roadside in daytime near a field and a small building.
sports_car (493).jpg,A blue and red Formula 1 race car sits ready as mechanics in black shirts and headphones work around it under the bright lights of a nighttime setting.
pickup_truck (89).jpg,"A silver Toyota pickup truck with a red-bordered white license plate is on the road, facing partially to the right, with a white building and a single palm tree in the background."
m2_ppe (79).jpg,"Outdoors in daytime, workers with red and yellow helmets and vests are moving sandbags at a site."
road_roller (178).jpg,"A used yellow Bomag tamping foot road roller with an open canopy, designed for compacting cohesive soils, is actively working on a dirt embankment during the day, with an adult male in blue jeans and brown boots visible operating the machine."
stealing_person (51).jpg,A young girl with blonde hair wears a dark tank top and holds a cigarette to her lips with a pensive expression.
suv (112).jpg,"A tan SUV is parked on a wet street during the daytime near buildings and trees, with a speed limit sign showing 30."
rv (53).jpg,A blue van sits parked on a dirt road overlooking the ocean during the daytime. 
traffic_accident (92).jpg,"A white car and a black car collided on the road, and trees and a car can be seen in the back during the day."
limousine (408).jpg,A white Lincoln Town Car stretch limousine is parked in a large paved lot in front of multi-story apartment buildings during the daytime .
dump_truck (385).jpg,A bright blue dump truck sits next to road construction signs and a traffic barrel while a yellow excavator is visible in the background.
sitting_person (470).jpg,A smiling man wearing a suit and glasses sits with his legs crossed on a chair against a gray wall.
m7_ppe (497).jpg,"A man in a white hard hat and orange safety vest is interviewed by reporters in a tilted, blurry shot."
taxi (435).png,A gray sedan taxi drives on the road during a clear daytime with no visible brand or license plate.
rickshaw (89).jpg,Green tuk-tuks adorned with colorful lights wait on a city street at night as adult passengers ride in the first and an adult woman walks along the sidewalk.
suitcase (493).jpg,A woman standing holding a small purple carrier bag is talking to other men.
bus (27).jpg,A silver minibus with red curtains visible through the windows is parked on a dirt lot with tall city buildings in the background.
bird (353).jpg,A brown house finch stands on a tree branch in a tree looking to the left during the daytime.
helicopter (147).jpg,"With a two-leaf propeller, a two-leaf tail rotor system, and a skid landing gear, the top is gray and the bottom is black, flying above the sky with two people on board."
traffic_accident (208).jpg,A car is overturned on its side on a two-lane road with debris scattered nearby and other vehicles in the background during daytime.
m10_ppe (255).jpg,"An adult male joyfully laughs while adjusting his yellow and blue safety harness, wearing a white hard hat and clear safety glasses in the daytime."
van (397).jpg,"Along a street lined with brown-brick and red-and-white brick buildings, teal bollards and tall lamps mark the sidewalk, where a yellow emergency van with lights sits backed in while three people walk behind it and a black car with a yellow plate makes a right turn on the opposite side."
dump_truck (51).jpg,A large truck with its bed tilted is unloading a pile of debris into a structure.
m5_ppe (64).jpg,"A man in his 20s or 30s, wearing a yellow face shield, is looking straight ahead."
airplane (146).jpg,"A white mobile stairway, featuring ""easyJet"" in white letters on an orange background, stands on the apron, while in the background, one yellow-tailed airplane and three grey-tailed airplanes are parked under a sky filled with grey clouds."
rv (18).jpg,"A white Kia SUV tows a white travel trailer in front of a brick house on a daytime, tree-lined street."
airplane (147).jpg,"A light-colored mobile stairway, featuring ""easyJet"" in light letters on a dark background, stands on the apron, while in the background, one airplane with a light-colored tail and three airplanes with grey tails are parked under a sky filled with grey clouds in a black-and-white scene."
uv (377).jpg,"White and black golf cart with golf bags is parked on a paved cart path overlooking a sunny, palm-lined golf course."
m4_ppe (90).jpg,A young woman is wearing a white face mask.
m9_ppe (313).jpg,"A person wearing white gloves, white shoe covers, a light blue mask, and a white full-body protective suit is standing."
license_plate (130).jpg,A silver Hyundai SUV displays a white license plate 27수 9811 while driving on a rainy road.
suitcase (176).jpg,People in their 40s or 50s are walking on a bridge holding their suitcases.
pickpocketing_person (20).jpg,"Outdoors in daylight, a hooded person reaches into a woman’s backpack while she checks her phone."
convertible (277).jpg,"A low, glossy red convertible rests on a quiet patch of sun-warmed grass, its smooth body catching the fading golden light while the soft shadows of nearby trees stretch across the gentle hillside behind it."
m1_ppe (53).jpg,"The oblique worker is rotating with his hands raised while wearing all protective gear such as safety helmets, sunglasses, masks, and harnesses."
walking_person (300).jpg,"An elderly people walks away on a sidewalk lined with parked bicycles, the man wearing a blue shirt and jeans, and the woman in a striped shirt and brown pants."
m5_ppe (285).jpg,"A man in his 20s or 30s, wearing a black short-sleeved shirt, a yellow earmuffs, and yellow face protection gear, is looking straight ahead in the daytime."
fire_truck (231).jpg,A red fire truck numbered 55 drives on an asphalt road beside snowy ground during the day.
m1_ppe (293).jpg,A worker wearing a white safety helmet and fluorescent vest is standing back in a yellow harness and taking a photo.
bicycle (85).jpg,A man wearing a helmet and a bicycle outfit stands next to his bicycle in a parking lot.
holdingGun_person (199).jpg,"An adult man with short hair, blue mask, white short-sleeved shirt and jeans stands indoors with his gun facing down, looking to the right."
m3_ppe (9).jpg,"Several workers in a dimly lit tunnel are wearing full personal protective equipment, including respirators and hard hats."
m11_ppe (263).jpg,"An adult female wears a clear plastic face shield with a white frame and blue accents, smiling with an open mouth while looking to the side."
bicycle (120).jpg,"A man is performing a trick on a bicycle, jumping high into the air in front of a building."
bicycle (164).jpg,"A bicycle is parked next to a tree, with a pond in the background."
excavator (494).jpg,A yellow JCB excavator sits in front of a blue excavator and another yellow excavator with trees and a building in the background under a clear sky on a stone ground.
traffic_accident (104).jpg,A small truck and another small truck collided and the building is visible to the right during the day.
m9_ppe (158).jpg,"An upper-body view of a person wearing blue gloves, a light blue mask, goggles, and a white full-body protective suit is shown."
traffic_accident (59).jpg,A large truck overturned on a divided highway during the daytime.
